"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"65038","ARTIGUES","65100","ARTIGUES",,"43.07119901557459,0.0007143313349329996","43.07119901557459","0.0007143313349329996"
"65039","ASPIN AURE","65240","ASPIN AURE",,"42.93775627519816,0.3302553389646835","42.93775627519816","0.3302553389646835"
"65040","ASPIN EN LAVEDAN","65100","ASPIN EN LAVEDAN",,"43.07366267728,-0.049354162888778","43.07366267728","-0.049354162888778"
"65041","ASQUE","65130","ASQUE",,"43.0276594934864,0.249792115765771","43.0276594934864","0.249792115765771"
"65042","ASTE","65200","ASTE",,"43.01137676632206,0.212718503702687","43.01137676632206","0.212718503702687"
"65043","ASTUGUE","65200","ASTUGUE",,"43.09543608817155,0.0726997184506845","43.09543608817155","0.0726997184506845"
"65044","AUBAREDE","65350","AUBAREDE",,"43.27193302700124,0.2501106657205565","43.27193302700124","0.2501106657205565"
"65045","AUCUN","65400","AUCUN",,"42.98604040318087,-0.198557984631083","42.98604040318087","-0.198557984631083"
"65046","AULON","65240","AULON",,"42.85681999281384,0.261140120336731","42.85681999281384","0.261140120336731"
"65047","AUREILHAN","65800","AUREILHAN",,"43.248841403940624,0.106444807871974","43.248841403940624","0.106444807871974"
"65048","AURENSAN","65390","AURENSAN",,"43.304578995783004,0.09945766584357499","43.304578995783004","0.09945766584357499"
"65049","AURIEBAT","65700","AURIEBAT",,"43.49711701436016,0.0850323879752775","43.49711701436016","0.0850323879752775"
"65050","AVAJAN","65240","AVAJAN",,"42.847179198531734,0.401963661005163","42.847179198531734","0.401963661005163"
"65051","AVENTIGNAN","65660","AVENTIGNAN",,"43.06069121768051,0.521883982942403","43.06069121768051","0.521883982942403"
"65052","AVERAN","65380","AVERAN",,"43.13548325829566,-0.0001015379236999998","43.13548325829566","-0.0001015379236999998"
"65053","AVEUX","65370","AVEUX",,"43.008378148816256,0.5622999323182829","43.008378148816256","0.5622999323182829"
"65054","AVEZAC PRAT LAHITTE","65130","AVEZAC PRAT LAHITTE",,"43.06734420924357,0.332353553447706","43.06734420924357","0.332353553447706"
"65054","AVEZAC PRAT LAHITTE","65130","AVEZAC PRAT LAHITTE","LAHITTE","43.06734420924357,0.332353553447706","43.06734420924357","0.332353553447706"
"65055","AYROS ARBOUIX","65400","AYROS ARBOUIX",,"43.000430177677224,-0.065782496162757","43.000430177677224","-0.065782496162757"
"65056","AYZAC OST","65400","AYZAC OST",,"43.02419721019783,-0.092252517934341","43.02419721019783","-0.092252517934341"
"65057","AZEREIX","65380","AZEREIX",,"43.202688630568346,-0.0232553495353495","43.202688630568346","-0.0232553495353495"
"65058","AZET","65170","AZET",,"42.78227703722568,0.35661535747927653","42.78227703722568","0.35661535747927653"
"65059","BAGNERES DE BIGORRE","65200","BAGNERES DE BIGORRE",,"42.968576331626544,0.129822989792921","42.968576331626544","0.129822989792921"
"65059","BAGNERES DE BIGORRE","65200","BAGNERES DE BIGORRE","LA MONGIE","42.968576331626544,0.129822989792921","42.968576331626544","0.129822989792921"
"65059","BAGNERES DE BIGORRE","65710","BAGNERES DE BIGORRE","LESPONNE","42.968576331626544,0.129822989792921","42.968576331626544","0.129822989792921"
"65060","BANIOS","65200","BANIOS",,"43.03950029810793,0.22601178375871","43.03950029810793","0.22601178375871"
"65061","BARBACHEN","65140","BARBACHEN",,"43.42858375610024,0.12667602809483","43.42858375610024","0.12667602809483"
"65062","BARBAZAN DEBAT","65690","BARBAZAN DEBAT",,"43.20191305388829,0.129527075142784","43.20191305388829","0.129527075142784"
"65063","BARBAZAN DESSUS","65360","BARBAZAN DESSUS",,"43.164152874918386,0.143652895745051","43.164152874918386","0.143652895745051"
"65064","BAREILLES","65240","BAREILLES",,"42.88607935140702,0.4306524648258055","42.88607935140702","0.4306524648258055"
"65065","BARLEST","65100","BARLEST",,"43.149707936521445,-0.09588644494558751","43.149707936521445","-0.09588644494558751"
"65066","BARRANCOUEU","65240","BARRANCOUEU",,"42.909955345631865,0.32485981299177347","42.909955345631865","0.32485981299177347"
"65067","BARRY","65380","BARRY",,"43.13850129496925,0.020444510614275498","43.13850129496925","0.020444510614275498"
"65068","BARTHE","65230","BARTHE",,"43.28650799562462,0.47580622517175","43.28650799562462","0.47580622517175"
"65069","LA BARTHE DE NESTE","65250","LA BARTHE DE NESTE",,"43.08088434393812,0.381515583064705","43.08088434393812","0.381515583064705"
"65070","BARTRES","65100","BARTRES",,"43.13606603832787,-0.0570452556998825","43.13606603832787","-0.0570452556998825"
"65071","BATSERE","65130","BATSERE",,"43.06075778677943,0.283332562963989","43.06075778677943","0.283332562963989"
"65072","BAZET","65460","BAZET",,"43.28973628657377,0.0767291745233305","43.28973628657377","0.0767291745233305"
"65073","BAZILLAC","65140","BAZILLAC",,"43.3597898070942,0.112928408153355","43.3597898070942","0.112928408153355"
"65074","BAZORDAN","65670","BAZORDAN",,"43.222647430757036,0.545869280680942","43.222647430757036","0.545869280680942"
"65075","BAZUS AURE","65170","BAZUS AURE",,"42.85708117402329,0.34294879359771746","42.85708117402329","0.34294879359771746"
"65076","BAZUS NESTE","65250","BAZUS NESTE",,"43.03125125029119,0.387580187580151","43.03125125029119","0.387580187580151"
"65077","BEAUCENS","65400","BEAUCENS",,"42.95463735838807,0.0181936435870595","42.95463735838807","0.0181936435870595"
"65078","BEAUDEAN","65710","BEAUDEAN",,"42.99595534046967,0.136637927607342","42.99595534046967","0.136637927607342"
"65079","BEGOLE","65190","BEGOLE",,"43.16059010054029,0.311743758507938","43.16059010054029","0.311743758507938"
"65080","BENAC","65380","BENAC",,"43.15301886244321,0.029867800245111","43.15301886244321","0.029867800245111"
"65081","BENQUE MOLERE","65130","BENQUE MOLERE","BENQUE","43.09664257938354,0.2922919631384955","43.09664257938354","0.2922919631384955"
"65081","BENQUE MOLERE","65130","BENQUE MOLERE","MOLERE","43.09664257938354,0.2922919631384955","43.09664257938354","0.2922919631384955"
"65082","BERBERUST LIAS","65100","BERBERUST LIAS",,"43.035939072644304,-0.035548256936518","43.035939072644304","-0.035548256936518"
"65083","BERNAC DEBAT","65360","BERNAC DEBAT",,"43.16989650259245,0.11085472836499301","43.16989650259245","0.11085472836499301"
"65084","BERNAC DESSUS","65360","BERNAC DESSUS",,"43.15466452400149,0.130156756407802","43.15466452400149","0.130156756407802"
"65085","BERNADETS DEBAT","65220","BERNADETS DEBAT",,"43.3526757689676,0.31947741318261","43.3526757689676","0.31947741318261"
"65086","BERNADETS DESSUS","65190","BERNADETS DESSUS",,"43.21334392637708,0.2958375852983645","43.21334392637708","0.2958375852983645"
"65087","BERTREN","65370","BERTREN",,"42.99978149473304,0.6181186940459285","42.99978149473304","0.6181186940459285"
"65088","BETBEZE","65230","BETBEZE",,"43.29082519197167,0.569817444465835","43.29082519197167","0.569817444465835"
"65089","BETPOUEY","65120","BETPOUEY",,"42.86011611943516,0.0644397639028135","42.86011611943516","0.0644397639028135"
"65090","BETPOUY","65230","BETPOUY",,"43.274305841883645,0.45415904406138996","43.274305841883645","0.45415904406138996"
"65091","BETTES","65130","BETTES",,"43.07975129223651,0.22128430350525552","43.07975129223651","0.22128430350525552"
"65092","BEYREDE JUMET CAMOUS","65410","BEYREDE JUMET CAMOUS","BEYREDE JUMET","42.954739957575285,0.348973914373059","42.954739957575285","0.348973914373059"
"65092","BEYREDE JUMET CAMOUS","65410","BEYREDE JUMET CAMOUS","CAMOUS","42.954739957575285,0.348973914373059","42.954739957575285","0.348973914373059"
"65093","BIZE","65150","BIZE",,"43.03449753491577,0.4632992423319095","43.03449753491577","0.4632992423319095"
"65094","BIZOUS","65150","BIZOUS",,"43.06545479068504,0.4390634171200245","43.06545479068504","0.4390634171200245"
"65095","BONNEFONT","65220","BONNEFONT",,"43.242018467815086,0.34992602744928103","43.242018467815086","0.34992602744928103"
"65096","BONNEMAZON","65130","BONNEMAZON",,"43.10842523887237,0.2549938820486705","43.10842523887237","0.2549938820486705"
"65097","BONREPOS","65330","BONREPOS",,"43.18965648759464,0.38082477302885953","43.18965648759464","0.38082477302885953"
"65098","BOO SILHEN","65400","BOO SILHEN",,"43.01974635758841,-0.072029841440282","43.01974635758841","-0.072029841440282"
"65099","BORDERES LOURON","65590","BORDERES LOURON",,"42.86880052725071,0.42158098311062897","42.86880052725071","0.42158098311062897"
"65099","BORDERES LOURON","65590","BORDERES LOURON","ILHAN","42.86880052725071,0.42158098311062897","42.86880052725071","0.42158098311062897"
"65100","BORDERES SUR L ECHEZ","65320","BORDERES SUR L ECHEZ",,"43.26511149286718,0.0390744304353745","43.26511149286718","0.0390744304353745"
"65101","BORDES","65190","BORDES",,"43.19754416770907,0.222698284721219","43.19754416770907","0.222698284721219"
"65102","BOUILH DEVANT","65140","BOUILH DEVANT",,"43.335204376918924,0.2613831410811855","43.335204376918924","0.2613831410811855"
"65103","BOUILH PEREUILH","65350","BOUILH PEREUILH",,"43.308782684859,0.1925705293614495","43.308782684859","0.1925705293614495"
"65104","BOULIN","65350","BOULIN",,"43.25435044584992,0.1351056686905465","43.25435044584992","0.1351056686905465"
"65105","BOURG DE BIGORRE","65130","BOURG DE BIGORRE",,"43.08460265021728,0.2571320898040755","43.08460265021728","0.2571320898040755"
"65106","BOURISP","65170","BOURISP",,"42.83323475216467,0.3415531007400335","42.83323475216467","0.3415531007400335"
"65107","BOURREAC","65100","BOURREAC",,"43.105324362787115,0.0031042382737345","43.105324362787115","0.0031042382737345"
"65108","BOURS","65460","BOURS",,"43.27713755971931,0.090465337275098","43.27713755971931","0.090465337275098"
"65109","BRAMEVAQUE","65370","BRAMEVAQUE",,"42.97678363434383,0.555878610541938","42.97678363434383","0.555878610541938"
"65110","BUGARD","65220","BUGARD",,"43.2539162463856,0.312428097932489","43.2539162463856","0.312428097932489"
"65111","BULAN","65130","BULAN",,"43.042537674019606,0.280153982296568","43.042537674019606","0.280153982296568"
"65112","BUN","65400","BUN",,"42.9673211123926,-0.161874039216893","42.9673211123926","-0.161874039216893"
"65113","BURG","65190","BURG",,"43.188223336296424,0.3203510285342655","43.188223336296424","0.3203510285342655"
"65114","BUZON","65140","BUZON",,"43.45014597416791,0.14912506051402","43.45014597416791","0.14912506051402"
"65115","CABANAC","65350","CABANAC",,"43.27415728473345,0.222953954278167","43.27415728473345","0.222953954278167"
"65116","CADEAC","65240","CADEAC",,"42.89394769221988,0.334034935050019","42.89394769221988","0.334034935050019"
"65117","CADEILHAN TRACHERE","65170","CADEILHAN TRACHERE",,"42.810851811892036,0.290609604340205","42.810851811892036","0.290609604340205"
"65118","CAHARET","65190","CAHARET",,"43.14543910611452,0.3115961676087635","43.14543910611452","0.3115961676087635"
"65119","CAIXON","65500","CAIXON",,"43.41070378557676,0.018640334278455","43.41070378557676","0.018640334278455"
"65120","CALAVANTE","65190","CALAVANTE",,"43.20414918608738,0.16612456435350398","43.20414918608738","0.16612456435350398"
"65121","CAMALES","65500","CAMALES",,"43.359860403331496,0.08110799431948401","43.359860403331496","0.08110799431948401"
"65123","CAMPAN","65710","CAMPAN",,"42.948857614409405,0.2262419140458925","42.948857614409405","0.2262419140458925"
"65123","CAMPAN","65710","CAMPAN","ARTIGUES CAMPAN","42.948857614409405,0.2262419140458925","42.948857614409405","0.2262419140458925"
"65123","CAMPAN","65710","CAMPAN","GRIPP","42.948857614409405,0.2262419140458925","42.948857614409405","0.2262419140458925"
"65123","CAMPAN","65710","CAMPAN","LA SEOUBE","42.948857614409405,0.2262419140458925","42.948857614409405","0.2262419140458925"
"65123","CAMPAN","65710","CAMPAN","STE MARIE DE CAMPAN","42.948857614409405,0.2262419140458925","42.948857614409405","0.2262419140458925"
"65124","CAMPARAN","65170","CAMPARAN",,"42.830614790448536,0.3568443902042","42.830614790448536","0.3568443902042"
"65125","CAMPISTROUS","65300","CAMPISTROUS",,"43.1436512320212,0.3780252607060035","43.1436512320212","0.3780252607060035"
"65126","CAMPUZAN","65230","CAMPUZAN",,"43.2795519998693,0.433636870553464","43.2795519998693","0.433636870553464"
"65127","CAPVERN","65130","CAPVERN LES BAINS",,"43.10498129506854,0.3281565845721325","43.10498129506854","0.3281565845721325"
"65128","CASTELBAJAC","65330","CASTELBAJAC",,"43.18375835759886,0.35675494872070146","43.18375835759886","0.35675494872070146"
"65129","CASTELNAU MAGNOAC","65230","CASTELNAU MAGNOAC",,"43.30075297024513,0.514238882367111","43.30075297024513","0.514238882367111"
"65130","CASTELNAU RIVIERE BASSE","65700","CASTELNAU RIVIERE BASSE",,"43.579347309357985,-0.032775831678564","43.579347309357985","-0.032775831678564"
"65131","CASTELVIEILH","65350","CASTELVIEILH",,"43.27947710945617,0.202323434077593","43.27947710945617","0.202323434077593"
"65132","CASTERA LANUSSE","65190","CASTERA LANUSSE",,"43.171577110283735,0.290202202757121","43.171577110283735","0.290202202757121"
"65133","CASTERA LOU","65350","CASTERA LOU",,"43.32336809167005,0.15495310312579952","43.32336809167005","0.15495310312579952"
"65134","CASTERETS","65230","CASTERETS",,"43.31541859418084,0.583114746849011","43.31541859418084","0.583114746849011"
"65135","CASTILLON","65130","CASTILLON",,"43.095142336420345,0.221889782016656","43.095142336420345","0.221889782016656"
"65136","CAUBOUS","65230","CAUBOUS",,"43.2405505841413,0.4705808086475345","43.2405505841413","0.4705808086475345"
"65137","CAUSSADE RIVIERE","65700","CAUSSADE RIVIERE",,"43.51811575835684,0.011318602980203502","43.51811575835684","0.011318602980203502"
"65138","CAUTERETS","65110","CAUTERETS",,"42.865641574870814,-0.14299583859450551","42.865641574870814","-0.14299583859450551"
"65139","CAZARILH","65370","CAZARILH",,"42.94925483917615,0.589236709136025","42.94925483917615","0.589236709136025"
"65140","CAZAUX DEBAT","65590","CAZAUX DEBAT",,"42.88711551727275,0.38189265463876554","42.88711551727275","0.38189265463876554"
"65141","CAZAUX FRECHET ANERAN CAMORS","65240","CAZAUX FRECHET ANERAN CAMORS",,"42.84327316916222,0.43815736587562304","42.84327316916222","0.43815736587562304"
"65141","CAZAUX FRECHET ANERAN CAMORS","65240","CAZAUX FRECHET ANERAN CAMORS","ANERAN CAMORS","42.84327316916222,0.43815736587562304","42.84327316916222","0.43815736587562304"
"65141","CAZAUX FRECHET ANERAN CAMORS","65240","CAZAUX FRECHET ANERAN CAMORS","CAZAUX FRECHET","42.84327316916222,0.43815736587562304","42.84327316916222","0.43815736587562304"
"65142","CHELLE DEBAT","65350","CHELLE DEBAT",,"43.301430547742484,0.2371958410957275","43.301430547742484","0.2371958410957275"
"65143","CHELLE SPOU","65130","CHELLE SPOU",,"43.14274873880855,0.247620561539984","43.14274873880855","0.247620561539984"
"65144","CHEUST","65100","CHEUST",,"43.05511485277521,0.030419899249710003","43.05511485277521","0.030419899249710003"
"65145","CHEZE","65120","CHEZE",,"42.920557214722855,-0.0197312379632655","42.920557214722855","-0.0197312379632655"
"65146","CHIS","65800","CHIS",,"43.29719418874023,0.11395247164133751","43.29719418874023","0.11395247164133751"
"65147","CIEUTAT","65200","CIEUTAT",,"43.12606157102849,0.2129598364342885","43.12606157102849","0.2129598364342885"
"65148","CIZOS","65230","CIZOS",,"43.26295972141375,0.489779814350611","43.26295972141375","0.489779814350611"
"65149","CLARAC","65190","CLARAC",,"43.21814054160207,0.254394316314872","43.21814054160207","0.254394316314872"
"65150","CLARENS","65300","CLARENS",,"43.15194860204308,0.414500592708881","43.15194860204308","0.414500592708881"
"65151","COLLONGUES","65350","COLLONGUES",,"43.28904173217947,0.16813527800801","43.28904173217947","0.16813527800801"
"65153","COUSSAN","65350","COUSSAN",,"43.24416460221519,0.20552530495884103","43.24416460221519","0.20552530495884103"
"65154","CRECHETS","65370","CRECHETS",,"43.001229614692974,0.5666801609819581","43.001229614692974","0.5666801609819581"
"65155","DEVEZE","65230","DEVEZE",,"43.27757160401551,0.5480028620480445","43.27757160401551","0.5480028620480445"
"65156","DOURS","65350","DOURS",,"43.308293172812824,0.134527965011272","43.308293172812824","0.134527965011272"
"65157","ENS","65170","ENS",,"42.79547071115549,0.3366038919735555","42.79547071115549","0.3366038919735555"
"65158","ESBAREICH","65370","ESBAREICH",,"42.93060176711204,0.573799445225869","42.93060176711204","0.573799445225869"
"65159","ESCALA","65250","ESCALA",,"43.087903881708016,0.41041300112323853","43.087903881708016","0.41041300112323853"
"65160","ESCAUNETS","65500","ESCAUNETS",,"43.34670205830334,-0.077161203441879","43.34670205830334","-0.077161203441879"
"65161","ESCONDEAUX","65140","ESCONDEAUX",,"43.348176264254754,0.1328810559268545","43.348176264254754","0.1328810559268545"
"65162","ESCONNETS","65130","ESCONNETS",,"43.07358811206592,0.23264939842875398","43.07358811206592","0.23264939842875398"
"65163","ESCOTS","65130","ESCOTS",,"43.05856012042037,0.260450129270699","43.05856012042037","0.260450129270699"
"65164","ESCOUBES POUTS","65100","ESCOUBES POUTS",,"43.10631522857384,0.026717269142029","43.10631522857384","0.026717269142029"
"65165","ESPARROS","65130","ESPARROS",,"43.01094831737908,0.31485507308007854","43.01094831737908","0.31485507308007854"
"65166","ESPECHE","65130","ESPECHE",,"43.0617707374991,0.301878853974906","43.0617707374991","0.301878853974906"
"65167","ESPIEILH","65130","ESPIEILH",,"43.078760990132736,0.240774751629879","43.078760990132736","0.240774751629879"
"65168","ESQUIEZE SERE","65120","ESQUIEZE SERE",,"42.88062316811992,-0.006874257087307501","42.88062316811992","-0.006874257087307501"
"65169","ESTAING","65400","ESTAING",,"42.88821075233079,-0.2035219654865905","42.88821075233079","-0.2035219654865905"
"65170","ESTAMPURES","65220","ESTAMPURES",,"43.37608666398361,0.2851639994190545","43.37608666398361","0.2851639994190545"
"65171","ESTARVIELLE","65240","ESTARVIELLE",,"42.820401212098304,0.415553414983249","42.820401212098304","0.415553414983249"
"65172","ESTENSAN","65170","ESTENSAN",,"42.816446556386865,0.344390398766356","42.816446556386865","0.344390398766356"
"65173","ESTERRE","65120","ESTERRE",,"42.872540262211416,0.011475008992804","42.872540262211416","0.011475008992804"
"65174","ESTIRAC","65700","ESTIRAC",,"43.500849456853665,0.029169576137505003","43.500849456853665","0.029169576137505003"
"65175","FERRERE","65370","FERRERE",,"42.91712905981714,0.49410506493088346","42.91712905981714","0.49410506493088346"
"65176","FERRIERES","65560","FERRIERES",,"43.0114171224674,-0.237894421309969","43.0114171224674","-0.237894421309969"
"65177","FONTRAILLES","65220","FONTRAILLES",,"43.34262519078572,0.365378324661076","43.34262519078572","0.365378324661076"
"65178","FRECHEDE","65220","FRECHEDE",,"43.36551892870898,0.259509010879724","43.36551892870898","0.259509010879724"
"65179","FRECHENDETS","65130","FRECHENDETS",,"43.06016362173024,0.23329548114294102","43.06016362173024","0.23329548114294102"
"65180","FRECHET AURE","65240","FRECHET AURE",,"42.92955770508741,0.383646661068195","42.92955770508741","0.383646661068195"
"65181","FRECHOU FRECHET","65190","FRECHOU FRECHET",,"43.174457364566244,0.1647489160862575","43.174457364566244","0.1647489160862575"
"65182","GAILLAGOS","65400","GAILLAGOS",,"42.99484374287779,-0.18171020173136","42.99484374287779","-0.18171020173136"
"65183","GALAN","65330","GALAN",,"43.222856936958884,0.4032580292365085","43.222856936958884","0.4032580292365085"
"65184","GALEZ","65330","GALEZ",,"43.18579088506395,0.408068926537131","43.18579088506395","0.408068926537131"
"65185","GARDERES","65320","GARDERES",,"43.28133946781087,-0.108446843591746","43.28133946781087","-0.108446843591746"
"65186","GAUDENT","65370","GAUDENT",,"42.99723777647108,0.5587203761723665","42.99723777647108","0.5587203761723665"
"65187","GAUSSAN","65670","GAUSSAN",,"43.223089761527746,0.47784986973109445","43.223089761527746","0.47784986973109445"
"65189","GAYAN","65320","GAYAN",,"43.3047036882936,0.0484557260043555","43.3047036882936","0.0484557260043555"
"65190","GAZAVE","65250","GAZAVE",,"43.029371100122766,0.421540047629954","43.029371100122766","0.421540047629954"
"65191","GAZOST","65100","GAZOST",,"43.002809631045736,0.0251993931225305","43.002809631045736","0.0251993931225305"
"65192","GAVARNIE GEDRE","65120","GAVARNIE GEDRE","GAVARNIE","42.75709458746867,-0.005360194237185006","42.75709458746867","-0.005360194237185006"
"65192","GAVARNIE GEDRE","65120","GAVARNIE GEDRE","GEDRE","42.75709458746867,-0.005360194237185006","42.75709458746867","-0.005360194237185006"
"65193","GEMBRIE","65370","GEMBRIE",,"42.98968148465271,0.57586614511348","42.98968148465271","0.57586614511348"
"65194","GENEREST","65150","GENEREST",,"43.02695498520504,0.515145408005895","43.02695498520504","0.515145408005895"
"65195","GENOS","65240","GENOS",,"42.76269344893524,0.3869360742620555","42.76269344893524","0.3869360742620555"
"65196","GENSAC","65140","GENSAC",,"43.433818836960995,0.0901501172961615","43.433818836960995","0.0901501172961615"
"65197","GER","65100","GER",,"43.05318274195821,-0.042121920650746","43.05318274195821","-0.042121920650746"
"65198","GERDE","65200","GERDE",,"43.05894407818937,0.1794188100947725","43.05894407818937","0.1794188100947725"
"65199","GERM","65240","GERM",,"42.7735714828043,0.44059544889343705","42.7735714828043","0.44059544889343705"
"65200","GERMS SUR L OUSSOUET","65200","GERMS SUR L OUSSOUET",,"43.03898233494479,0.059605102057602","43.03898233494479","0.059605102057602"
"65201","GEU","65100","GEU",,"43.03981582183208,-0.0507579643932575","43.03981582183208","-0.0507579643932575"
"65202","GEZ","65400","GEZ",,"43.01027203266035,-0.127470607305666","43.01027203266035","-0.127470607305666"
"65203","GEZ EZ ANGLES","65100","GEZ EZ ANGLES",,"43.088908148748004,0.024494052769975","43.088908148748004","0.024494052769975"
"65204","GONEZ","65350","GONEZ",,"43.23291869327194,0.2108835318510225","43.23291869327194","0.2108835318510225"
"65205","GOUAUX","65240","GOUAUX",,"42.855915228478224,0.37327935259155953","42.855915228478224","0.37327935259155953"
"65206","GOUDON","65190","GOUDON",,"43.24572779779097,0.236424463346557","43.24572779779097","0.236424463346557"
"65207","GOURGUE","65130","GOURGUE",,"43.1379668824735,0.269918053604266","43.1379668824735","0.269918053604266"
"65208","GRAILHEN","65170","GRAILHEN",,"42.832843727410406,0.372092273588624","42.832843727410406","0.372092273588624"
"65209","GREZIAN","65240","GREZIAN",,"42.87224913384725,0.353076390620424","42.87224913384725","0.353076390620424"
"65210","GRUST","65120","GRUST",,"42.88916591479841,-0.0548321516137805","42.88916591479841","-0.0548321516137805"
"65211","GUCHAN","65170","GUCHAN",,"42.84590077637516,0.34635434125451203","42.84590077637516","0.34635434125451203"
"65212","GUCHEN","65240","GUCHEN",,"42.855403844429475,0.32377269223202954","42.855403844429475","0.32377269223202954"
"65213","GUIZERIX","65230","GUIZERIX",,"43.32227533243285,0.451427561502294","43.32227533243285","0.451427561502294"
"65214","HACHAN","65230","HACHAN",,"43.285013815055194,0.45640192675082647","43.285013815055194","0.45640192675082647"
"65215","HAGEDET","65700","HAGEDET",,"43.518065466210174,-0.026843679149937","43.518065466210174","-0.026843679149937"
"65216","HAUBAN","65200","HAUBAN",,"43.09910879837862,0.1645685968259335","43.09910879837862","0.1645685968259335"
"65217","HAUTAGET","65150","HAUTAGET",,"43.058854556437424,0.456887121748926","43.058854556437424","0.456887121748926"
"65218","HECHES","65250","HECHES",,"42.99798104765158,0.376536481466364","42.99798104765158","0.376536481466364"
"65218","HECHES","65250","HECHES","REBOUC","42.99798104765158,0.376536481466364","42.99798104765158","0.376536481466364"
"65219","HERES","65700","HERES",,"43.55087055908048,-0.0047745058615285","43.55087055908048","-0.0047745058615285"
"65220","HIBARETTE","65380","HIBARETTE",,"43.16464958557678,0.0383636919364305","43.16464958557678","0.0383636919364305"
"65221","HIIS","65200","HIIS",,"43.13646830787866,0.0949218082000935","43.13646830787866","0.0949218082000935"
"65222","HITTE","65190","HITTE",,"43.1546370110907,0.163239768324434","43.1546370110907","0.163239768324434"
"65223","HORGUES","65310","HORGUES",,"43.18797531872326,0.0809429088914525","43.18797531872326","0.0809429088914525"
"65224","HOUEYDETS","65330","HOUEYDETS",,"43.154242171978616,0.355263347741851","43.154242171978616","0.355263347741851"
"65225","HOURC","65350","HOURC",,"43.2510192661246,0.172386961755319","43.2510192661246","0.172386961755319"
"65226","IBOS","65420","IBOS",,"43.246411445212054,-0.0013364351509270005","43.246411445212054","-0.0013364351509270005"
"65228","ILHET","65410","ILHET",,"42.964369834225735,0.4035352429720165","42.964369834225735","0.4035352429720165"
"65229","ILHEU","65370","ILHEU",,"42.996144475197376,0.5984394900932359","42.996144475197376","0.5984394900932359"
"65230","IZAOURT","65370","IZAOURT",,"43.017229051007504,0.601942160138584","43.017229051007504","0.601942160138584"
"65231","IZAUX","65250","IZAUX",,"43.05770097130905,0.37709190537188597","43.05770097130905","0.37709190537188597"
"65232","JACQUE","65350","JACQUE",,"43.31886452266976,0.2158923627078935","43.31886452266976","0.2158923627078935"
"65233","JARRET","65100","JARRET",,"43.075501503486606,-0.018167103521711497","43.075501503486606","-0.018167103521711497"
"65234","JEZEAU","65240","JEZEAU",,"42.9097503782414,0.409640030391829","42.9097503782414","0.409640030391829"
"65235","JUILLAN","65290","JUILLAN",,"43.19912690112213,0.023143786398519998","43.19912690112213","0.023143786398519998"
"65236","JULOS","65100","JULOS",,"43.119245063239646,-0.0016055519049505002","43.119245063239646","-0.0016055519049505002"
"65237","JUNCALAS","65100","JUNCALAS",,"43.04917126193655,-0.00020178498594300084","43.04917126193655","-0.00020178498594300084"
"65238","LABASSERE","65200","LABASSERE",,"43.06251548076861,0.08998299985146449","43.06251548076861","0.08998299985146449"
"65239","LABASTIDE","65130","LABASTIDE",,"43.037125708464,0.3507882527236305","43.037125708464","0.3507882527236305"
"65240","LABATUT RIVIERE","65700","LABATUT RIVIERE",,"43.52568016766693,0.035475028568659","43.52568016766693","0.035475028568659"
"65241","LABORDE","65130","LABORDE",,"43.033319365587914,0.2959197874793975","43.033319365587914","0.2959197874793975"
"65242","LACASSAGNE","65140","LACASSAGNE",,"43.35671202374489,0.1538463230533885","43.35671202374489","0.1538463230533885"
"65243","LAFITOLE","65700","LAFITOLE",,"43.44947596003507,0.07753831711671999","43.44947596003507","0.07753831711671999"
"65244","LAGARDE","65320","LAGARDE",,"43.30464551305955,0.021583986003507503","43.30464551305955","0.021583986003507503"
"65245","LAGRANGE","65300","LAGRANGE",,"43.12718129295659,0.348183921472563","43.12718129295659","0.348183921472563"
"65247","ARRAYOU LAHITTE","65100","ARRAYOU LAHITTE",,"43.09201068282816,0.0437000115652605","43.09201068282816","0.0437000115652605"
"65248","LAHITTE TOUPIERE","65700","LAHITTE TOUPIERE",,"43.457301043523856,-0.012059107103195498","43.457301043523856","-0.012059107103195498"
"65249","LALANNE","65230","LALANNE",,"43.27119716677376,0.5871879686345836","43.27119716677376","0.5871879686345836"
"65250","LALANNE TRIE","65220","LALANNE TRIE",,"43.311423971662386,0.33932666795586597","43.311423971662386","0.33932666795586597"
"65251","LALOUBERE","65310","LALOUBERE",,"43.20794694407266,0.0766214221794865","43.20794694407266","0.0766214221794865"
"65252","LAMARQUE PONTACQ","65380","LAMARQUE PONTACQ",,"43.16276250665208,-0.101511481131552","43.16276250665208","-0.101511481131552"
"65253","LAMARQUE RUSTAING","65220","LAMARQUE RUSTAING",,"43.27463150340549,0.2954169514980875","43.27463150340549","0.2954169514980875"
"65254","LAMEAC","65140","LAMEAC",,"43.33130957692512,0.2295127817787675","43.33130957692512","0.2295127817787675"
"65255","LANCON","65240","LANCON",,"42.88267381902196,0.3682939277221605","42.88267381902196","0.3682939277221605"
"65256","LANESPEDE","65190","LANESPEDE",,"43.165096366948234,0.2743767946049605","43.165096366948234","0.2743767946049605"
"65257","LANNE","65380","LANNE",,"43.16088427477722,0.0039864570254899995","43.16088427477722","0.0039864570254899995"
"65258","LANNEMEZAN","65300","LANNEMEZAN",,"43.124821339530854,0.39656076201809154","43.124821339530854","0.39656076201809154"
